id,followers_count,following_count,statuses_count,verified,label
u156508285,3969,4510,23955,0,0
u406838215,191,1133,49,0,0
u57949536,62623,62157,29428,0,0
u185313459,6669,6626,3046,0,0
u107286327,24427,23876,31012,0,0
u42282066,17759,18153,239802,0,0
u42217478,199250,202000,65541,0,0
u374330129,203,922,0,0,1
u16886925,143700,95177,36401,0,0
u19068720,440218,490988,36658,0,0
u42300159,273894,290994,358892,0,1
u19298156,90940,214,2837,0,0
u8820652,566213,279957,105416,0,0
u316379217,33661,42101,14774,0,0
u184796031,19590,25430,10720,0,0
u15634155,6740,8767,9845,0,1
u399366791,474,1560,7740,0,1
u276241514,133123,150518,18523,0,1
u22838286,28048,29728,171517,0,0
u285287580,202,497,24,0,0
u94435327,12654,12123,11451,0,0
u23661767,147380,146343,7180,0,0
u21234856,24398,256,20184,0,0
u139831281,4811,4912,1810,0,0
u92592558,12447,6742,31013,0,0
u18383195,23308,21173,453583,0,0
u53061867,5227,6554,1737,0,0
u15749216,106316,103709,111138,0,0
u355971984,21907,19902,110,0,0
u308583174,257,1582,900,0,0
u237193691,77060,58857,12019,0,0
u359228598,1013,1402,689,0,1
u14984074,76805,25112,60966,0,0
u17718687,18814,20710,9095,0,0
u324381623,1061,1545,92,0,0
u33387266,28391,16505,38252,1,0
u16175706,209411,131695,551821,0,0
u120030791,16920,17265,33364,0,0
u25515719,28742,14352,16956,0,0
u56081354,44721,1594,135760,0,0
u39047949,347287,274014,358118,0,0
u73013623,185461,225541,116318,0,0
u20187649,77847,48306,28100,0,0
u119710421,29696,32363,9736,0,1
u248510024,16014,211,10304,0,0
u43637692,27569,27284,261715,0,0
u160977887,5713,8310,4730,0,0
u70337486,22128,22875,1518,0,1
u20897273,591063,554863,241852,0,0
u116847707,15795,27,0,0,0
u133064721,3849,5803,1296,0,0
u214695184,5670,7031,4004,0,0
u106769185,24578,26008,193462,0,0
u16849540,12709,13968,69390,0,0
u258144830,43187,23867,5385,0,0
u215683551,308695,248741,131126,0,0
u313814523,351,0,1127,0,1
u294571305,400,1581,415,0,0
u292154700,2507,3511,580,0,0
u321235475,318,1549,841,0,0
u8071902,479131,205269,225270,0,0
u134921530,2949,3550,815,0,0
u148418872,389408,295800,208801,0,0
u276998675,12555,10541,554,0,0
u294295939,266,1487,1095,0,0
u294285283,267,1486,1225,0,0
u25344447,127341,160168,32668,0,0
u40305589,1058,1510,1970,0,0
u192536028,2910,2981,4084,0,1
u96310973,41469,41218,6460,0,0
u316609633,125,355,868,0,0
u23058335,27156,10335,12309,0,0
u46321233,63988,88301,1316,0,0
u9082652,74294,41975,28381,1,0
u34421363,12575,8989,2727,0,0
u38186171,372517,81227,6086,0,1
u23166140,123688,96022,60,0,0
u49928360,19654,21196,1842,0,0
u1565159863,16525,596,30075,0,0
u4880060739,281448,365,200288,0,0
u942459338202939392,3376,2,2031,0,0
u33580136,7506,298,3612,0,0
u873804953432838144,3164,1806,23303,0,0
u914365454,1731,2159,39500,0,0
u1461992495081009153,8278,628,882,0,0
u2260927791,5493,692,3622,0,0
u19734656,52349,1619,46792,0,0
u13100292,17298,804,5993,0,0
u568545739,4276712,0,1664,1,0
u1353120427174989830,41596,14,376,0,0
u1084194062343770113,1962,734,5741,0,0
u1393099847352336384,991,1230,698,0,0
u32379544,310585,45,18001,1,0
u1448745376324915203,66097,161,4623,0,0
u1266608901346209793,95191,1305,184285,0,0
u1238174668030435329,4753,3376,348,0,0
u879995893235171328,2275,770,18348,0,0
u1067054991989460992,2916,1607,39837,0,0
u750339620,3542,2558,158236,0,0
u1449098672252198921,76668,8,24,1,0
u270561231,1516,4136,8279,0,0
u178816740,2831,1798,63806,0,0
u210175194,6474,992,1744,0,0
u797662908,5169,1619,123317,0,0
u1704118916,70639,365,65688,0,0
u739396249670037504,82862,4120,13814,0,0
u1448014408370769926,5262,3901,2191,0,0
u383014818,458,473,622,0,0
u16638041,4644,4975,153797,0,0
u210860793,371,644,1043,0,0
u2767927987,3286,70,148,0,0
u15677036,1567261,1057,53516,1,0
u801342394838945792,4116,611,7669,0,0
u1211419477251784704,7834,1981,115009,0,0
u1643107885,553,369,3024,0,0
u557197712,417,775,1319,0,0
u1265636552845201408,3721,1035,26974,0,0
u69126756,41851,646,4271,1,0
u1339272126965092355,229292,0,174,0,0
u3315017925,163875,2157,48573,0,0
u1213321063465025536,47374,1152,26388,0,0
u189452323,1202,3661,13601,0,0
u3121592762,651,194,9486,0,0
u1024621998448828416,16380,2656,79763,0,0
u1344295591736561664,3548,457,3667,0,0
u1433793310703898629,40902,1920,2537,0,0
u15188612,8385,2866,33680,0,0
u932385382792036352,1483,1487,24036,0,0
u82979437,10895,402,44778,0,0
u48685848,32699,8985,340213,1,0
u407845169,548,249,3340,0,0
u1358928272944365569,8446,31,295,0,0
u3240445360,5744,3003,15372,0,0
u100712312,1107,174,7186,0,0
u769594160177446913,26722,7168,117918,0,0
u91908253,25456,356,5855,0,0
u1631393036,3696,314,38911,0,0
u184910040,27169147,1,355,1,0
u870986971514109952,978,587,4756,0,1
u544170325,100370,1743,9059,1,0
u47594554,25639,2828,70717,0,0
u750602522264530944,3387,917,5792,0,0
u1074346770,3369,91,8362,0,0
u848300223105576961,40572,1266,37823,0,0
u591853686,7762,962,16540,1,0
u17061861,4251,1721,22383,0,0
u1053604717,2804,713,6122,0,0
u1374403424041594899,10580,213,75475,0,0
u1296786832563347456,40376,40,10373,0,0
u25858695,25601,208,2804,0,0
u1204168403315052545,167867,94,2271,1,0
u744260935527735296,1341731,658,107433,0,0
u1167712525967921152,31321,628,57345,0,0
u904714195245166595,2441,1623,17969,0,0
u246885577,44609,20783,83476,0,0
u15240103,709,1083,5681,0,0
u25489670,209738,2644,123189,1,0
u1053247241618685953,10437,472,20233,0,0
u1107966445588279296,15292,868,19627,0,0
u1642644932,7909,974,32841,0,0
u2811460586,2486,378,5200,0,0
u1074723608679845889,16643,2745,39412,0,0
u382172416,3477,4058,4412,0,0
u4542932414,19839,660,9643,0,0
u1629437900,1630,1799,1916,0,0
u1300553700264599553,2196,638,244,0,1
u924756476,4082,174,3200,0,0
u992776956662906880,11597,1012,9408,0,0
u2986392414,221,10,84,0,0
u393440573,10010,925,214148,0,0
u17565514,1988474,1719,22890,1,0
u1186535238798893061,1148,2393,2251,0,0
u1173505918585180160,29279,3806,18415,0,1
u196504255,110259,2956,40853,1,0
u61255762,5906,314,35930,0,0
u940149905355657216,10879,591,14109,0,0
u1190051,80663,412,1420,1,0
u1022946054386409472,208,392,383,0,0
u855764401,1130,1358,1184,0,0
u774357990711316481,524751,0,20023,1,0
u1244691114000625674,13199,320,9098,0,0
u323564186,13314,664,5569,0,0
u16707339,2689,642,6283,0,0
u35273367,8766,3,8775,0,0
u897360646140039169,13437,11651,73307,0,0
u2418180198,474568,161,5730,1,0
u1039686803085774848,77148,3902,107040,0,0
u1081456287026741248,55965,6,28652,0,0
u29961025,26327,900,29115,0,0
u6108292,32927,1498,24796,1,0
u3068906918,180,723,959,0,0
u144087648,155112,2738,243202,1,0
u64025098,855,632,8239,0,0
u25458567,6783,1228,11103,0,0
u3407993321,6967,4344,50385,0,0
u2791628465,25004,1665,12383,0,0
u1352570690466152452,403,12,246,0,0
u1196094256462487552,33824,215,649,1,0
u12819682,83392,146,30890,1,0
u974268943773945856,4513,3715,39691,0,0
u3286770860,83989,615,18273,1,0
u2202066412,7582,679,35141,0,0
u2191981764,141834,1,626,1,0
u1069276441043443713,433382,9478,38370,0,0
u21046030,13301,153,13803,0,0
u732393381444255744,24982,588,3465,1,0
u1901298962,957248,200607,209767,1,0
u1370815067860652032,173345,342,5992,0,0
u2317053331,41798,32,20979,0,0
u89735243,151536,8814,261944,0,0
u1363898115141599234,165218,51,4374,0,0
u1279701248049065984,37,19,3,0,0
u229892979,1404,980,11233,0,0
u1206407180120973314,1546,1395,4827,0,0
u1008533717856522240,3745,509,24875,0,0
u232428933,1479812,17,23781,1,0
u773280684173463552,1176463,17,1840,1,0
u395379882,2626,995,63746,0,0
u1112976830590607360,283,205,1711,0,1
u494882929,11678,2089,5161,0,0
u1177350694363422720,2118,50,512,0,0
u407440625,1993,1135,23191,0,0
u102664666,3656,128,227,0,1
u744234274065350656,4744,1611,40725,0,0
u15075911,30598,9447,11002,0,0
u103406102,96594,489,2231,1,0
u719007619596292097,6196,2740,5552,0,0
u949658160377278464,9599,2350,32918,0,0
u3978396838,2547,665,3768,0,0
u261887239,2273,1457,18281,0,0
u709860873926537218,12521,160,277,0,0
u1089884590569938944,168974,1075,14505,0,0
u169233561,85332,680,12449,0,0
u2252942868,5686,20,292,0,0
u224795394,679,386,462,0,0
u82956123,1049,3209,13471,0,0
u1263631110581432320,26631,1147,2733,0,0
u862924368506224640,21689,327,1758,0,0
u801139876120920064,10573,489,2553,0,0
u3306702791,883,1464,3285,0,0
u751030532,4232,399,3854,0,0
u17055506,39084,960,10479,0,0
u146859183,458,772,16397,0,0
u2355632540,389187,2148,5993,1,0
u835996764,30044,572,17985,0,0
u2150624720,49580,29,7393,0,0
u15290567,5762,7677,9556,0,0
u14800270,5735226,216,104708,1,0
u1010692832909254656,1917,150,2479,0,0
u2959230593,48987,12,17310,0,0
u15804774,246411,517,3526,1,0
u1313458099437678595,4409,23,15,0,0
u1100039723870023680,4549,859,1575,0,0
u16573941,15401950,2015,42593,1,0
u1164215878524788736,345256,4892,2872,1,0
u2459609448,1041293,766,8224,1,0
u1712238235,80415,129,54831,1,0
u763032156847349760,3521,2066,6169,0,0
u427929010,1332025,778,56211,1,0
u858182542008004608,22123,8711,8742,0,0
u1626294277,1913079,0,9307,0,0
u2242186111,2553,318,3632,0,0
u3176932810,65338,635,54939,1,0
u2614781948,5990,124,4343,0,0
u1703561521,61829,3602,315397,0,0
u2767780966,1036,973,38857,0,0
u13522822,4419,1582,6338,0,0
u15363129,11954,1262,3573,1,0
u1335389383,390,1312,12713,0,0
u78939886,16887,4866,6354,0,0
u1060042156092600320,232198,7301,114760,0,0
u115485051,28479035,1,5032,1,0
u1031293757759610880,20786,4232,44023,0,0
u4017328455,3196,652,4556,0,0
u18957805,196413,1310,11971,1,0
u1302943647231598593,593,11,50,0,0
u986168250076712962,1151,1927,730,0,0
u1083468417741611008,3689,111,503,0,0
u1000955520,348315,663,38372,0,0
u1619737819,2192,644,1952,0,0
u3438871319,1351,730,2577,0,0
u3239330680,22429,138,4950,0,0
u1098210859791327242,803,540,1300,0,1
u1280125315097006086,6297,1225,13739,0,0
u14426563,2036,762,25838,0,0
u808825264046219265,698,732,9391,0,0
u194688433,7482,353,32217,0,0
u59291478,3521,423,11818,0,0
u1284259039262773249,168,584,112,0,1
u24538648,339857,14389,365136,1,0
u283813288,29692,11020,22636,0,0
u47707832,1040,2004,17090,0,0
u14228668,8966,1980,22803,0,0
u3001841930,18697,4,2071,0,0
u1185153419335606273,2950,2824,2447,0,0
u22386062,34509,2062,176154,0,0
u2589716941,19308,342,72580,0,0
u13127822,6794,357,25076,0,0
u5813712,34013,541,37703,0,0
u902866419615969281,558,741,6027,0,0
u1064606408577044480,229663,85,430,0,0
u1108769816230293504,42095,0,393,0,0
u231369819,2029,1650,20557,0,0
u906103600673415168,33373,31,6331,0,0
u34374292,199898,511,34311,1,0
u1164171858683449344,26204,1,825,0,0
u857600163334021120,8448,9106,13722,0,0
u1114311810,1054150,188,4737,1,0
u129553608,40745,749,32510,0,0
u1041175266133827585,24927,276,23880,0,0
u1041738719005474816,1619,1029,11340,0,0
u2464982885,201244,1700,25811,1,0
u757975895835545600,65722,952,17691,1,0
u1283465976,16730,1803,68094,0,0
u3224409977,134308,768,114511,1,0
u375323855,9606,1166,20659,1,0
u937000244650192897,17176,103,6199,0,0
u182675886,11987,1822,50473,1,0
u3535738155,40201,5084,33052,0,0
u18876842,13216,1424,1593,0,0
u884700160768561152,291,400,2430,0,0
u50420707,7959,338,5071,0,0
u1238651774157721601,46,3,40,0,0
u910771634990063617,2417,2802,905,0,1
u14070968,1210,784,1966,0,0
u924207258078269440,1297,519,59121,0,0
u1114065175504728064,45446,7741,20182,0,0
u1251010619966398464,7802,19,356,0,0
u953515440,24993,1477,98002,1,0
u10255262,18293,1857,109252,0,0
u257565754,11347,341,2755,0,0
u57902922,88883,544,34985,1,0
u24701368,32822,1010,15052,0,0
u14453651,17409,942,8633,0,0
u161667651,29686,187,10661,0,0
u825606932887134212,31712,654,2231,1,0
u2148905445,1466,726,8738,0,0
u1134106996796510209,29474,112,19229,0,0
u14914716,7404,1799,22291,0,0
u227546834,4522,579,10536,0,0
u475081558,6839,388,3246,0,0
u17624919,738,297,1326,0,0
u3155105136,29028,1062,1209,0,0
u109847875,106789,2217,40025,0,0
u14538601,349843,235,6526,0,0
u3343335497,11435,924,4490,0,0
u1232976078601433088,1199,2281,5929,0,0
u14375294,98912,95433,22950,0,0
u216297584,109512,995,33259,1,0
u812578171430305792,2048,1573,2087,0,0
u597224882,1046857,60,29521,1,0
u194131887,804,738,4870,0,0
u846642434616561664,26162,14028,237684,0,0
u1023734657177792512,2513,485,17746,0,0
u33198461,3250,2359,68797,0,0
u3320048741,701,243,822,0,0
u52322389,61123,113,8685,0,0
u1118465060299575296,69567,0,13300,1,0
u3014430913,14654,102,9268,0,0
u959648616,1259,1192,24609,0,0
u4537552402,2745643,96,9626,1,0
u13058772,1685167,29,19530,1,0
u12387972,45705,190,45456,1,0
u6844292,1294781,30,805,1,0
u2214166955,1697,814,8166,0,0
u35543081,58432,739,69599,1,0
u821197174155440128,2290,1117,9267,0,0
u1057652599439147009,7485,4585,1823,0,0
u381095470,494,684,5270,0,0
u2858248399,8383,536,674,0,0
u1062707954007375872,16293,805,1020,0,0
u1862439649,33376,33475,1516,0,1
u203345933,7316,15,447,0,0
u3107896458,13885,538,94207,0,0
u1217199156491669511,2985,5,278,0,1
u776018978695184384,1586,1765,3134,0,0
u3999382594,30029,1068,3484,0,0
u241024045,2837,295,52149,0,0
u49648553,21724,283,11048,0,0
u1925802439,11811,727,2384,0,0
u3438125063,7173,2287,2133,0,0
u8806712,73093,556,37312,0,0
u146175430,905,494,14893,0,0
u409130020,1393,0,1687,0,0
u4543414095,9754,52,3018,0,0
u2163374389,393428,159,8969,0,0
u4398626122,640670,0,526,1,0
u867795882825089024,1527,758,4704,0,0
u2877269376,266282,338,3390,0,0
u257441927,294814,1779,39906,1,0
u344484862,2293,719,6794,0,0
u12028,14790,767,22806,0,0
u1039940551121035265,3021,228,2157,0,1
u306896648,1545,1158,5113,0,0
u2437023211,3422,1689,4677,0,0
u718704659762966528,215023,229,26424,0,0
u2294985385,35351,18030,23095,0,0
u308422682,60233,18,413,0,0
u104737331,1904,462,7792,0,0
u1044825771427221504,19685,17708,62728,0,0
u18243089,1838,819,10956,0,0
u2313251690,40650,3712,12156,0,0
u1023114178247061504,208483,265,42734,0,0
u1389194016,1234,141,1539,0,0
u940920790698078214,350,326,3651,0,0
u284051249,892,578,33081,0,0
u817106987859247104,142520,12258,191727,0,0
u1265805235,372,832,1796,0,0
u961861063,12123,418,13373,0,0
u19847709,30277,1985,16402,0,0
u16305370,1646695,2004,26125,1,0
u882983202138316801,6678,941,26423,0,0
u25218549,47019,122,5885,1,0
u927410478153916416,28613,28479,11696,0,0
u1327148227,607456,240,5563,1,0
u43516940,38880,520,936,0,0
u1342542518,8788,3363,15928,0,0
u2207199187,1081,663,2744,0,0
u710104209388077056,1024,282,9492,0,0
u788507302051536896,16202,14,859,0,0
u796087572,142647,1638,72487,0,0
u18944680,15634,2095,31093,0,0
u342178653,19965,2767,135071,0,0
u797863687780438016,92152,30783,107931,0,0
u385986859,645475,14916,377635,0,0
u331639736,6814,3852,127,0,0
u250560251,228398,1998,9161,0,0
u19629753,7762,2520,22570,0,0
u25912164,93126,1247,93089,0,0
u2437453647,64071,38405,28355,0,0
u1132876218,70723,3726,17312,1,0
u191620379,3514,207,2496,0,0
u1143917767,1277,930,14564,0,0
u14204133,257519,390,36372,1,0
u19397120,160671,118,34895,1,0
u377841321,9297,146,24114,0,0
u872799526884696064,3266,108,1536,0,0
u1022276630276972549,5258,159,535,1,0
u15809249,6298141,156,77434,1,0
u1591741,14579,911,14217,0,0
u759748326,1001,1882,635,0,0
u270564801,974428,8,2091,0,0
u1215546860,530401,924,16531,1,0
u400273112,7397,1092,2390,0,0
u17588956,278759,2463,240016,1,0
u403614288,1516648,302,50473,1,0
u300233029,83157,5441,121222,0,0
u3221753437,273,19,58,0,1
u835995396648353794,2529,18,93,0,0
u27622013,4263,253,688,0,0
u3099188981,5545,942,1047,0,0
u3298260008,3383821,2,3759,1,0
u14157064,19237,2669,28330,0,0
u5753882,2273,730,10195,0,0
u35930213,4887,4155,58659,0,0
u1142473005005565953,7874,458,828,0,0
u14804579,7605,1444,35205,0,0
u382763253,607459,454,2125,1,0
u217614277,1510,1822,1298,0,0
u1037861940478005249,3489,98,17633,0,0
u26716203,2071,760,11450,0,0
u939661734809186304,3432,1007,6907,0,0
u15808918,8759,1272,4925,1,0
u709567136,7668,680,9272,0,0
u28299566,10839,186,958,1,0
u1030313941,305,860,5898,0,0
u1028024768145096705,523,395,1571,0,0
u273383,36041,18082,18820,0,0
u2567114180,280172,1329,299327,0,0
u14934225,2078,1735,17943,0,0
u867514422,434,165,9402,0,0
u2380982356,2104,780,4025,0,0
u80532803,69872,18,16220,0,0
u1165331774190292993,4343,5003,39229,0,1
u17177251,7651,2305,40159,0,0
u940698337,764315,1117,28242,1,0
u1142010557408710658,163835,8368,171674,0,0
u47494539,45252,327,112076,0,0
u76561387,25487,777,3176,0,0
u1287555762,60754,231,1342,0,0
u2932095118,12052,81,1460,0,0
u107050031,3515,3704,47095,0,0
u818675913109999616,10975,49,2477,0,0
u743199714502402048,758326,88248,396131,1,0
u1060390502720131072,31174,6187,1592,0,0
u116762918,1722,1207,11735,0,0
u765467,819,430,3822,0,0
u44423,40793,2826,20306,0,0
u1181897121068437505,635204,1759,28374,0,0
u1903060381,21154,2487,29747,0,0
u701501013522518016,715,1,142,0,1
u361186068,343,678,3218,0,0
u6573352,100471,882,893,1,0
u23481558,11986,576,3948,0,0
u1016883452023472128,3998,2,902,0,1
u57333774,154,60,140,0,0
u857629786650357761,3249,1114,14022,0,0
u190626981,21757,310,395276,0,0
u4418691,2081,442,4222,0,0
u15594928,16912,1517,24051,0,0
u3236271451,17496,485,51251,0,0
u845650396441923584,88148,8400,261752,0,0
u2801974764,5913,954,1934,0,0
u900083402,3308,864,12560,0,0
u14074078,7531,1451,7996,0,0
u226941129,3178,476,30401,0,0
u127831036,583,215,253,0,0
u7021362,13129,3722,99432,0,0
u1126216030546812928,2895,2752,2108,0,0
u611017994,135942,1769,17792,1,0
u83352390,292945,37,2854,1,0
u390167291,147035,636,38199,1,0
u14344319,92063,1636,19516,1,0
u3173809816,42936,90,2141,0,0
u212114407,4413,1671,5071,0,0
u913431260554567680,124296,108,39376,0,0
u1023533797449580544,277442,14145,187369,0,0
u37636440,16452,1944,12855,0,0
u207561767,867,1077,9048,0,0
u46011300,14852,1668,203623,0,0
u1025953937373810688,59835,4,8781,0,0
u1039954467440025600,30080,2886,90132,0,0
u199421983,270,90,94,0,0
u1139508452424859651,7739,5507,5498,0,0
u1022190109154783232,404663,13516,59341,0,0
u1728160536,15748,998,15763,0,0
u217539814,9373,261,314,0,0
u850333483339730945,30972,704,1928,0,0
u9732512,4873,1222,7126,0,0
u22225657,2681,515,18185,0,0
u504580776,475,1333,242,0,0
u87170426,102742,229,164532,0,0
u275387038,1163743,844,50257,1,0
u95030839,45205,279,95512,1,0
u19664663,24624,783,16245,0,0
u808051518242979841,141692,106329,21081,0,0
u181989356,185847,662,36820,1,0
u978487021957210112,967117,352,4355,0,0
u386538440,116762,117742,5557,0,1
u28369058,6048,6344,13275,0,1
u147911740,13305,893,5051,0,0
u2207665903,27857,72,9276,0,0
u4818946115,551,460,1682,0,0
u733536950963994624,7322,1488,122,0,0
u1107241990922661888,21336,3,4665,0,0
u3126195406,2474,1281,55964,0,0
u1065359258,5897,307,4826,0,0
u18118070,22819,345,3672,0,0
u140108433,18324,118,17247,0,0
u711367366756720640,85143,892,102864,1,0
u1234336428,2354,571,29015,0,0
u297102985,41532,3254,42107,0,0
u204298812,26081,7880,306024,0,0
u990894784654053376,974,2268,3149,0,0
u56835621,7533,5088,464351,0,0
u1896567750,10603,335,531,0,0
u1222746314,872879,584,26581,1,0
u1067347077959729152,111043,1,774948,0,0
u1668547123,1927,294,400,0,0
u1290090573559246848,6128,143,213,0,0
u1403408462034391041,95,44,8,0,0
u42226885,575250,450,6858,1,0
u107225267,746831,70,10304,1,0
u1105528326532354048,1476,128,1203,0,0
u983982423175258114,748,153,149,0,0
u1942339867,23622,243,23747,0,0
u2236492597,2992,478,130,0,0
u1259188770,2850,197,211,0,0
u409194557,3390,412,193,0,0
u1226722139505455105,3065,1,121,0,1
u1273759854079799297,2748,1922,114,0,0
u42853583,3499,638,225,0,0
u77316078,7298,546,742,0,0
u1015246770425786368,1993,130,920,0,0
u858493718952804352,432,578,75,0,0
u1005213785509060609,553,378,107,0,0
u1002688565946601472,3688,937,388,0,0
u42153,2494,515,4454,0,0
u1447729217865588736,1363,3,13,0,0
u394573933,3691,552,1570,0,0
u1214468107432906753,6708,12,2595,1,0
u174564998,2183,999,6892,0,0
u91267548,1789,1938,8232,0,0
u1101682723628900353,12599,750,2096,0,0
u41713288,23571,1006,24964,0,0
u2309562024,17417,187,41290,0,0
u994537773225820160,6047,4582,2905,0,0
u770264552864821248,2017,59,16808,0,0
u740049981311045632,22738,735,49175,0,0
u1001108464582602752,53,75,224,0,0
u1190651006146629632,4323,0,159,0,0
u1142428266491346944,1654,201,12506,0,0
u160545736,882,628,11817,0,0
u1038774156282683392,725,493,1981,0,0
u1253307175549562882,3375,2225,3130,0,0
u3159674772,439,282,10790,0,0
u14065217,82853,70704,51720,1,0
u65794363,29458,937,29733,1,0
u425405308,16286,8429,138791,0,0
u15312900,53656,15431,127967,1,0
u5262991,41230,1007,4688,0,0
u961160908427767808,14055,2,373,0,0
u887952390120390656,9634,2336,14189,0,0
u1250958848942202880,1232,57,52,0,1
u1249601030502756353,17627,7608,51416,0,0
u55230288,15586,2264,16164,0,0
u1280738015300579328,2203,707,4723,0,0
